idx,unique_carrier,yearmonth,total_departures_scheduled,total_departures_performed,agg_seat_count,total_passenger_count,total_miles_traveled,total_minutes_r2r,total_air_minutes,year,month,carrier_name,total_fuel_cost,full_date,month_stock_price_max,month_stock_price_min,month_stock_price_open,month_stock_price_close,month_stock_price_volume,adj_month_stock_price_close,stock_symbol
300,B6,2016-05,24240.0,24186.0,3230147.0,2705709.0,564394.0,4019114.0,3460150.0,2016,5,JetBlue Airways,107305126.0,2016-05-01,20.0,17.610000610351562,19.850000381469727,17.93000030517578,121653600.0,17.93000030517578,JBLU
301,B6,2016-06,23846.0,23703.0,3161516.0,2694777.0,555759.0,4009262.0,3425595.0,2016,6,JetBlue Airways,106336890.0,2016-06-01,18.770000457763672,14.760000228881836,17.809999465942386,16.559999465942386,135196000.0,16.559999465942386,JBLU
302,B6,2016-07,24927.0,24510.0,3259205.0,2824446.0,563474.0,4158415.0,3552873.0,2016,7,JetBlue Airways,115031818.0,2016-07-01,18.940000534057614,15.979999542236328,16.459999084472653,18.32999992370605,133193400.0,18.32999992370605,JBLU
303,B6,2016-08,24755.0,24489.0,3258701.0,2790372.0,560944.0,4106781.0,3512029.0,2016,8,JetBlue Airways,123839332.0,2016-08-01,18.5,15.720000267028807,18.420000076293945,15.949999809265135,111051600.0,15.949999809265135,JBLU
304,B6,2016-09,22396.0,22355.0,2974406.0,2425356.0,577809.0,3670840.0,3147533.0,2016,9,JetBlue Airways,108032141.0,2016-09-01,17.90999984741211,15.699999809265135,15.989999771118164,17.239999771118164,142635300.0,17.239999771118164,JBLU
305,B6,2016-10,23229.0,22793.0,3043177.0,2543298.0,578363.0,3737309.0,3213668.0,2016,10,JetBlue Airways,117338300.0,2016-10-01,19.31999969482422,17.100000381469727,17.170000076293945,17.479999542236328,132023000.0,17.479999542236328,JBLU
306,B6,2016-11,22974.0,22995.0,3076138.0,2606173.0,587427.0,3768646.0,3252026.0,2016,11,JetBlue Airways,117915059.0,2016-11-01,21.25,16.850000381469727,17.430000305175778,20.09000015258789,120498100.0,20.09000015258789,JBLU
307,B6,2016-12,24328.0,24182.0,3250483.0,2728077.0,602011.0,4092021.0,3514845.0,2016,12,JetBlue Airways,132928875.0,2016-12-01,23.1200008392334,19.90999984741211,19.979999542236328,22.420000076293945,127481500.0,22.420000076293945,JBLU
308,B6,2017-01,24602.0,24191.0,3269815.0,2664976.0,603719.0,4039940.0,3456433.0,2017,1,JetBlue Airways,103529879.0,2017-01-01,23.149999618530273,18.940000534057614,22.65999984741211,19.61000061035156,157659400.0,19.61000061035156,JBLU
309,B6,2017-02,22512.0,21634.0,2933008.0,2395661.0,619539.0,3646108.0,3126486.0,2017,2,JetBlue Airways,108490251.0,2017-02-01,20.31999969482422,18.709999084472656,19.649999618530273,19.959999084472656,117067000.0,19.959999084472656,JBLU
310,B6,2017-03,25980.0,25017.0,3384070.0,2858821.0,575783.0,4209694.0,3592533.0,2017,3,JetBlue Airways,140770492.0,2017-03-01,21.040000915527344,19.049999237060547,20.18000030517578,20.61000061035156,153928300.0,20.61000061035156,JBLU
311,B6,2017-04,25192.0,24874.0,3369805.0,2818624.0,530574.0,4183186.0,3572244.0,2017,4,JetBlue Airways,145205547.0,2017-04-01,22.739999771118164,20.309999465942386,20.649999618530273,21.82999992370605,116501000.0,21.82999992370605,JBLU
312,B6,2017-05,25521.0,24944.0,3384637.0,2806309.0,596678.0,4144049.0,3522863.0,2017,5,JetBlue Airways,145786857.0,2017-05-01,23.1200008392334,20.700000762939453,21.76000022888184,22.420000076293945,107353500.0,22.420000076293945,JBLU
313,B6,2017-06,25334.0,24809.0,3351519.0,2798793.0,591812.0,4175223.0,3510797.0,2017,6,JetBlue Airways,148554712.0,2017-06-01,23.3700008392334,22.200000762939453,22.5,22.82999992370605,85919600.0,22.82999992370605,JBLU
314,B6,2017-07,26437.0,25934.0,3477676.0,2938172.0,585081.0,4354836.0,3676392.0,2017,7,JetBlue Airways,162978403.0,2017-07-01,24.1299991607666,21.420000076293945,22.8700008392334,21.93000030517578,104219000.0,21.93000030517578,JBLU
315,B6,2017-08,26194.0,25732.0,3441794.0,2893888.0,556785.0,4304370.0,3639441.0,2017,8,JetBlue Airways,154581955.0,2017-08-01,22.6200008392334,19.170000076293945,22.030000686645508,19.809999465942386,93572500.0,19.809999465942386,JBLU
316,B6,2017-09,23956.0,21987.0,2944760.0,2287399.0,570030.0,3568871.0,3020075.0,2017,9,JetBlue Airways,136201374.0,2017-09-01,19.950000762939453,18.049999237060547,19.88999938964844,18.530000686645508,154524500.0,18.530000686645508,JBLU
317,B6,2017-10,24328.0,24225.0,3262484.0,2646192.0,570175.0,3932259.0,3359795.0,2017,10,JetBlue Airways,132518706.0,2017-10-01,20.790000915527344,18.3700008392334,18.559999465942386,19.149999618530273,159476500.0,19.149999618530273,JBLU
318,B6,2017-11,23640.0,23661.0,3190066.0,2636687.0,559295.0,3877991.0,3335895.0,2017,11,JetBlue Airways,138263994.0,2017-11-01,21.59000015258789,18.729999542236328,18.899999618530273,21.46999931335449,101561200.0,21.46999931335449,JBLU
319,B6,2017-12,24987.0,25003.0,3382874.0,2762605.0,578139.0,4235943.0,3608121.0,2017,12,JetBlue Airways,146723914.0,2017-12-01,22.739999771118164,20.84000015258789,21.3799991607666,22.34000015258789,92906400.0,22.34000015258789,JBLU
320,B6,2018-01,24868.0,23518.0,3212736.0,2544061.0,600702.0,4016466.0,3423368.0,2018,1,JetBlue Airways,137193906.0,2018-01-01,23.07999992370605,20.11000061035156,22.3700008392334,20.86000061035156,113361200.0,20.86000061035156,JBLU
321,B6,2018-02,22845.0,22569.0,3090815.0,2512546.0,591270.0,3878185.0,3324036.0,2018,2,JetBlue Airways,136980956.0,2018-02-01,22.059999465942386,19.229999542236328,20.8700008392334,21.049999237060547,85472800.0,21.049999237060547,JBLU
322,B6,2018-03,26505.0,24941.0,3549064.0,2978753.0,586633.0,4286838.0,3648958.0,2018,3,JetBlue Airways,162930484.0,2018-03-01,22.79999923706055,19.799999237060547,21.049999237060547,20.31999969482422,94806700.0,20.31999969482422,JBLU
323,B6,2018-04,25835.0,25603.0,3495074.0,2951560.0,607463.0,4398951.0,3741823.0,2018,4,JetBlue Airways,162565520.0,2018-04-01,20.81999969482422,18.56999969482422,20.31999969482422,19.190000534057614,117398800.0,19.190000534057614,JBLU
324,B6,2018-05,26513.0,26279.0,3669900.0,2995292.0,617406.0,4457934.0,3791876.0,2018,5,JetBlue Airways,167296966.0,2018-05-01,19.93000030517578,18.530000686645508,19.15999984741211,18.88999938964844,99732100.0,18.88999938964844,JBLU
325,B6,2018-06,25861.0,25686.0,3507292.0,2968908.0,607127.0,4332815.0,3675096.0,2018,6,JetBlue Airways,154413079.0,2018-06-01,19.479999542236328,18.559999465942386,19.059999465942386,18.979999542236328,96060400.0,18.979999542236328,JBLU
326,B6,2018-07,26671.0,26149.0,3543192.0,3078813.0,592103.0,4461621.0,3772014.0,2018,7,JetBlue Airways,167225559.0,2018-07-01,20.11000061035156,17.100000381469727,18.850000381469727,18.0,118252500.0,18.0,JBLU
327,B6,2018-08,26621.0,26063.0,3531366.0,3045665.0,605036.0,4432010.0,3746554.0,2018,8,JetBlue Airways,163627281.0,2018-08-01,19.459999084472656,17.370000839233402,17.969999313354492,19.07999992370605,104610200.0,19.07999992370605,JBLU
328,B6,2018-09,24425.0,24243.0,3287409.0,2572863.0,582924.0,4091842.0,3486912.0,2018,9,JetBlue Airways,140202692.0,2018-09-01,20.13999938964844,18.75,19.1200008392334,19.36000061035156,76582000.0,19.36000061035156,JBLU
329,B6,2018-10,24924.0,24854.0,3365765.0,2774667.0,624195.0,4176744.0,3568896.0,2018,10,,,2018-10-01,19.489999771118164,15.760000228881836,19.40999984741211,16.729999542236328,128251000.0,16.729999542236328,JBLU
330,B6,2018-11,24551.0,24460.0,3337790.0,2754106.0,612815.0,4200340.0,3595433.0,2018,11,,,2018-11-01,19.57999992370605,16.700000762939453,16.75,19.520000457763672,91027700.0,19.520000457763672,JBLU
331,B6,2018-12,25350.0,25359.0,3488320.0,2807779.0,616046.0,4415435.0,3789079.0,2018,12,,,2018-12-01,19.71999931335449,15.1899995803833,19.520000457763672,16.059999465942386,102689300.0,16.059999465942386,JBLU
332,B6,2019-01,24446.0,23554.0,3251286.0,2542364.0,651990.0,4187641.0,3581248.0,2019,1,JetBlue Airways,142022199.0,2019-01-01,18.5,15.289999961853027,15.800000190734865,17.989999771118164,100555700.0,17.989999771118164,JBLU
333,B6,2019-02,0.0,22136.0,3365355.0,2498391.0,623745.0,3986323.0,3416583.0,2019,2,JetBlue Airways,132609918.0,2019-02-01,18.36000061035156,16.65999984741211,17.979999542236328,16.700000762939453,72696600.0,16.700000762939453,JBLU
334,B6,2019-03,25924.0,25583.0,3546313.0,3006607.0,621875.0,4545628.0,3906523.0,2019,3,JetBlue Airways,142221682.0,2019-03-01,17.09000015258789,15.600000381469727,16.75,16.360000610351562,113299600.0,16.360000610351562,JBLU
335,B6,2019-04,25329.0,25070.0,3473229.0,2912595.0,634325.0,4458298.0,3833468.0,2019,4,JetBlue Airways,153254256.0,2019-04-01,18.68000030517578,16.299999237060547,16.489999771118164,18.549999237060547,120553500.0,18.549999237060547,JBLU
336,DL,2010-01,57033.0,56377.0,8646763.0,6362378.0,1874106.0,8912994.0,7234590.0,2010,1,Delta Air Lines Inc.,513535743.0,2010-01-01,13.729999542236328,10.949999809265137,11.220000267028807,12.229999542236328,334450000.0,10.938904762268066,DAL
337,DL,2010-02,52945.0,50294.0,7746898.0,5965921.0,1654204.0,8031673.0,6509555.0,2010,2,Delta Air Lines Inc.,478692610.0,2010-02-01,13.210000038146973,10.93000030517578,12.369999885559082,12.920000076293945,215161100.0,11.556063652038574,DAL
338,DL,2010-03,60313.0,60078.0,9255370.0,7798237.0,1774362.0,9461456.0,7745934.0,2010,3,Delta Air Lines Inc.,556132875.0,2010-03-01,14.899999618530273,12.329999923706055,12.93000030517578,14.59000015258789,236270900.0,13.049765586853027,DAL
339,DL,2010-04,59340.0,59577.0,9139014.0,7575954.0,1899187.0,9112341.0,7457795.0,2010,4,Delta Air Lines Inc.,549864600.0,2010-04-01,14.9399995803833,11.949999809265135,14.630000114440918,12.079999923706055,320889200.0,10.804742813110352,DAL
340,DL,2010-05,61385.0,61194.0,9391677.0,7739973.0,1662924.0,9476508.0,7682977.0,2010,5,Delta Air Lines Inc.,610697526.0,2010-05-01,14.479999542236328,10.899999618530273,12.300000190734865,13.579999923706055,291751900.0,12.146391868591307,DAL
341,DL,2010-06,64061.0,63360.0,9704672.0,8422380.0,2126661.0,9849900.0,7932961.0,2010,6,Delta Air Lines Inc.,649214171.0,2010-06-01,14.5,11.239999771118164,13.3100004196167,11.75,242373500.0,10.509577751159668,DAL
342,DL,2010-07,65813.0,64598.0,9917460.0,8667028.0,1985668.0,10114098.0,8159742.0,2010,7,Delta Air Lines Inc.,688747618.0,2010-07-01,12.399999618530273,10.399999618530273,11.970000267028807,11.880000114440918,214598200.0,10.625856399536133,DAL
343,DL,2010-08,65908.0,65270.0,10014246.0,8383769.0,2037258.0,10050509.0,8111907.0,2010,8,Delta Air Lines Inc.,674897475.0,2010-08-01,12.800000190734865,9.600000381469727,12.079999923706055,10.460000038146973,190329500.0,9.355762481689453,DAL
344,DL,2010-09,61772.0,61746.0,9560777.0,7423083.0,2218784.0,9233483.0,7454598.0,2010,9,Delta Air Lines Inc.,594968770.0,2010-09-01,12.0,10.399999618530273,10.829999923706056,11.640000343322756,163448700.0,10.411190032958984,DAL
345,DL,2010-10,63503.0,63574.0,9902157.0,8080420.0,2157867.0,9486506.0,7680132.0,2010,10,Delta Air Lines Inc.,631484107.0,2010-10-01,14.100000381469727,10.960000038146973,11.75,13.890000343322756,230192000.0,12.423664093017578,DAL
346,DL,2010-11,60322.0,60323.0,9411822.0,7421191.0,2157442.0,8970189.0,7274908.0,2010,11,Delta Air Lines Inc.,599261038.0,2010-11-01,14.539999961853027,12.869999885559082,13.899999618530273,13.68000030517578,206887700.0,12.235834121704102,DAL
347,DL,2010-12,60941.0,58760.0,9199758.0,7172555.0,2382176.0,9105632.0,7349737.0,2010,12,Delta Air Lines Inc.,631603957.0,2010-12-01,14.100000381469727,12.149999618530273,13.960000038146973,12.600000381469727,198093300.0,11.26984691619873,DAL
348,DL,2011-01,59456.0,56177.0,8798805.0,6412910.0,2095892.0,8750902.0,7071705.0,2011,1,Delta Air Lines Inc.,759670066.0,2011-01-01,13.210000038146973,11.109999656677246,12.6899995803833,11.670000076293945,324281300.0,10.438024520874023,DAL
349,DL,2011-02,53854.0,52454.0,8223600.0,6244813.0,1947726.0,8096075.0,6586946.0,2011,2,Delta Air Lines Inc.,699449638.0,2011-02-01,12.130000114440918,10.369999885559082,11.75,11.239999771118164,341922300.0,10.05341625213623,DAL
350,DL,2011-03,62652.0,62612.0,9812715.0,8095931.0,2072998.0,9671714.0,7901296.0,2011,3,Delta Air Lines Inc.,853995528.0,2011-03-01,11.640000343322756,9.710000038146973,11.260000228881836,9.800000190734863,452248800.0,8.765434265136719,DAL
351,DL,2011-04,60535.0,60428.0,9478971.0,7757508.0,2014634.0,9097379.0,7388928.0,2011,4,Delta Air Lines Inc.,801966528.0,2011-04-01,10.699999809265137,8.90999984741211,9.890000343322754,10.380000114440918,375167700.0,9.284207344055176,DAL
352,DL,2011-05,63033.0,63074.0,9884240.0,8258683.0,1745687.0,9325125.0,7541018.0,2011,5,Delta Air Lines Inc.,792397737.0,2011-05-01,11.600000381469727,9.90999984741211,10.65999984741211,10.079999923706056,331129700.0,9.015876770019533,DAL
353,DL,2011-06,64095.0,63929.0,10003817.0,8542479.0,2126534.0,9624684.0,7761494.0,2011,6,Delta Air Lines Inc.,876541863.0,2011-06-01,10.18000030517578,9.100000381469727,10.079999923706056,9.170000076293944,295128600.0,8.20194149017334,DAL
354,DL,2011-07,66942.0,66670.0,10418258.0,9040206.0,1842627.0,10023486.0,8089045.0,2011,7,Delta Air Lines Inc.,907796355.0,2011-07-01,9.40999984741211,7.28000020980835,9.239999771118164,7.889999866485597,318176700.0,7.057070732116699,DAL
355,DL,2011-08,66169.0,65443.0,10231184.0,8634317.0,2018216.0,9686491.0,7815898.0,2011,8,Delta Air Lines Inc.,895892170.0,2011-08-01,8.239999771118164,6.4099998474121085,8.199999809265138,7.53000020980835,397106500.0,6.7350754737854,DAL
356,DL,2011-09,59274.0,59599.0,9352631.0,7567715.0,1950240.0,8793187.0,7155405.0,2011,9,Delta Air Lines Inc.,773212002.0,2011-09-01,8.569999694824219,7.059999942779541,7.550000190734862,7.5,242961900.0,6.708242416381836,DAL
357,DL,2011-10,61266.0,61537.0,9704198.0,8043974.0,1699148.0,9053841.0,7377995.0,2011,10,Delta Air Lines Inc.,792986986.0,2011-10-01,8.979999542236328,6.639999866485597,7.389999866485597,8.520000457763674,269119600.0,7.620565414428711,DAL
358,DL,2011-11,58158.0,58395.0,9206039.0,7582126.0,1997445.0,8653693.0,7071728.0,2011,11,Delta Air Lines Inc.,739827001.0,2011-11-01,8.5,7.079999923706055,8.199999809265138,8.119999885559082,263450700.0,7.262790203094482,DAL
359,DL,2011-12,57435.0,57705.0,9121692.0,7217028.0,1908721.0,8679511.0,7114309.0,2011,12,Delta Air Lines Inc.,781123986.0,2011-12-01,9.130000114440918,7.929999828338622,8.039999961853027,8.090000152587889,232763800.0,7.23595666885376,DAL
360,DL,2012-01,55456.0,55565.0,8760408.0,6601898.0,1909615.0,8388818.0,6846203.0,2012,1,Delta Air Lines Inc.,354719002.0,2012-01-01,10.880000114440918,7.829999923706055,8.229999542236326,10.550000190734863,264433700.0,9.43626308441162,DAL
361,DL,2012-02,52081.0,52281.0,8277428.0,6506510.0,1812637.0,7888425.0,6476720.0,2012,2,Delta Air Lines Inc.,328807596.0,2012-02-01,11.579999923706055,9.399999618530273,10.68000030517578,9.8100004196167,211720500.0,8.774381637573242,DAL
362,DL,2012-03,60475.0,60872.0,9666184.0,8285849.0,1989278.0,9183915.0,7532043.0,2012,3,Delta Air Lines Inc.,388472770.0,2012-03-01,10.279999732971193,9.06999969482422,9.800000190734863,9.920000076293944,277353800.0,8.872766494750977,DAL
363,DL,2012-04,59483.0,59838.0,9490853.0,8015007.0,1969760.0,8778452.0,7203632.0,2012,4,Delta Air Lines Inc.,429540020.0,2012-04-01,11.119999885559082,9.779999732971193,9.880000114440918,10.960000038146973,224817200.0,9.802977561950684,DAL
364,DL,2012-05,61289.0,61558.0,9785611.0,8238892.0,1814627.0,9051998.0,7351851.0,2012,5,Delta Air Lines Inc.,452129965.0,2012-05-01,12.25,10.029999732971193,11.140000343322754,12.100000381469727,292242800.0,10.822629928588867,DAL
365,DL,2012-06,63307.0,63478.0,10098544.0,8793356.0,2104751.0,9432353.0,7678066.0,2012,6,Delta Air Lines Inc.,963444631.0,2012-06-01,12.039999961853027,9.890000343322754,12.020000457763672,10.949999809265137,291373700.0,9.794034004211426,DAL
366,DL,2012-07,65860.0,65978.0,10503456.0,9143203.0,2258017.0,9905179.0,8025720.0,2012,7,Delta Air Lines Inc.,493229453.0,2012-07-01,11.25,9.079999923706056,11.109999656677246,9.649999618530273,265618800.0,8.631272315979004,DAL
367,DL,2012-08,66978.0,67060.0,10656196.0,9087716.0,2116164.0,9898348.0,8039212.0,2012,8,Delta Air Lines Inc.,501635299.0,2012-08-01,9.93000030517578,8.460000038146973,9.489999771118164,8.649999618530272,277357400.0,7.7368388175964355,DAL
368,DL,2012-09,61178.0,61605.0,9827772.0,7715240.0,2134913.0,8818752.0,7198690.0,2012,9,Delta Air Lines Inc.,404304319.0,2012-09-01,9.699999809265137,8.420000076293945,8.659999847412111,9.15999984741211,200072700.0,8.192997932434082,DAL
369,DL,2012-10,63966.0,63347.0,10108030.0,8430330.0,1840464.0,9054452.0,7385882.0,2012,10,Delta Air Lines Inc.,476736882.0,2012-10-01,10.489999771118164,9.109999656677246,9.119999885559082,9.630000114440918,215469500.0,8.613383293151855,DAL
370,DL,2012-11,60174.0,60572.0,9689664.0,7946873.0,2395450.0,8703146.0,7123757.0,2012,11,Delta Air Lines Inc.,385905388.0,2012-11-01,10.5,9.210000038146973,9.640000343322754,10.0,186004300.0,8.94432258605957,DAL
371,DL,2012-12,57473.0,57843.0,9215331.0,7380206.0,2187234.0,8682821.0,7114660.0,2012,12,Delta Air Lines Inc.,435331872.0,2012-12-01,12.050000190734865,9.5,9.989999771118164,11.869999885559082,260632000.0,10.61690902709961,DAL
372,DL,2013-01,57240.0,57466.0,9108649.0,7002737.0,2090981.0,8456855.0,6912547.0,2013,1,Delta Air Lines Inc.,725140403.0,2013-01-01,14.199999809265135,11.970000267028807,12.06999969482422,13.890000343322756,306972100.0,12.423664093017578,DAL
373,DL,2013-02,52880.0,52718.0,8372403.0,6693523.0,1920882.0,7754115.0,6350267.0,2013,2,Delta Air Lines Inc.,646807774.0,2013-02-01,14.899999618530273,13.15999984741211,13.970000267028807,14.270000457763672,235243800.0,12.763548851013185,DAL
374,DL,2013-03,63958.0,64064.0,10225262.0,8657142.0,2215303.0,9448960.0,7807066.0,2013,3,Delta Air Lines Inc.,819250282.0,2013-03-01,17.25,14.260000228881836,14.260000228881836,16.510000228881836,238636500.0,14.76707649230957,DAL
375,DL,2013-04,62339.0,62669.0,9965832.0,8169950.0,1976024.0,9110724.0,7500309.0,2013,4,Delta Air Lines Inc.,761034705.0,2013-04-01,17.329999923706055,13.9399995803833,16.430000305175778,17.139999389648438,376827200.0,15.330571174621582,DAL
376,DL,2013-05,64139.0,64413.0,10231114.0,8561918.0,1838435.0,9232574.0,7583678.0,2013,5,Delta Air Lines Inc.,812362254.0,2013-05-01,19.43000030517578,16.680000305175778,17.260000228881836,18.010000228881836,266439500.0,16.10872459411621,DAL
377,DL,2013-06,66313.0,66455.0,10543677.0,9013051.0,2183222.0,9715643.0,7919749.0,2013,6,Delta Air Lines Inc.,862304639.0,2013-06-01,19.049999237060547,16.940000534057614,18.1200008392334,18.709999084472656,179688400.0,16.73482894897461,DAL
378,DL,2013-07,69251.0,69376.0,11018953.0,9354884.0,2147015.0,10221741.0,8356867.0,2013,7,Delta Air Lines Inc.,899398564.0,2013-07-01,22.01000022888184,18.299999237060547,18.799999237060547,21.229999542236328,200654800.0,18.988800048828125,DAL
379,DL,2013-08,69406.0,69758.0,11051410.0,9245500.0,2042243.0,10068710.0,8305576.0,2013,8,Delta Air Lines Inc.,917927138.0,2013-08-01,22.049999237060547,18.530000686645508,21.530000686645508,19.729999542236328,307844600.0,17.647151947021484,DAL
380,DL,2013-09,62344.0,62844.0,10005703.0,7915406.0,1968832.0,8772212.0,7216869.0,2013,9,Delta Air Lines Inc.,788162073.0,2013-09-01,24.10000038146973,19.56999969482422,20.049999237060547,23.59000015258789,524337300.0,21.160171508789066,DAL
381,DL,2013-10,65543.0,66240.0,10552053.0,8560986.0,1999647.0,9218398.0,7602571.0,2013,10,Delta Air Lines Inc.,748749697.0,2013-10-01,26.71999931335449,23.6299991607666,23.68000030517578,26.3799991607666,313710900.0,23.66279411315918,DAL
382,DL,2013-11,61455.0,62185.0,9885767.0,7723967.0,2413235.0,8745406.0,7229548.0,2013,11,Delta Air Lines Inc.,684354539.0,2013-11-01,29.440000534057614,26.04999923706055,26.459999084472656,28.979999542236328,263298600.0,25.994991302490234,DAL
383,DL,2013-12,60848.0,61203.0,9723400.0,8146047.0,2747024.0,9075230.0,7455070.0,2013,12,Delta Air Lines Inc.,656222391.0,2013-12-01,29.420000076293945,26.399999618530273,29.0,27.46999931335449,249242500.0,24.696014404296875,DAL
384,DL,2014-01,59126.0,56699.0,9026868.0,7164952.0,2616792.0,8451015.0,6922829.0,2014,1,Delta Air Lines Inc.,644186514.0,2014-01-01,32.919998168945305,27.26000022888184,27.26000022888184,30.61000061035156,306830600.0,27.518939971923828,DAL
385,DL,2014-02,51431.0,52001.0,8286875.0,6869650.0,2060012.0,7649920.0,6291462.0,2014,2,Delta Air Lines Inc.,1032522756.0,2014-02-01,33.950000762939446,29.1200008392334,30.63999938964844,33.209999084472656,218743500.0,29.856380462646484,DAL
